resultId,raceId,date,driverId,constructorId,number,grid,track,position,positionTeNaNt,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
23520,976,6/11/2017,Bottas,Mercedes,77,2,Sepang,2,2,2,18,51,3.904,7439477,51,3,01:43.9,207.946,1
23521,976,6/11/2017,Stroll,Williams,18,8,France,3,3,3,15,51,4.009,7439582,44,5,01:45.1,205.605,1
23522,976,6/11/2017,Vettel,Ferrari,5,4,Catalunya,4,4,4,12,51,5.976,7441549,47,1,01:43.4,208.919,1
23523,976,6/11/2017,Hamilton,Mercedes,44,1,Melbourn,5,5,5,10,51,6.188,7441761,46,2,01:43.5,208.862,1
23524,976,6/11/2017,Ocon,Force_India,31,7,Montreal,6,6,6,8,51,30.298,7465871,39,9,01:45.6,204.581,1
23525,976,6/11/2017,Magnussen,Haas,20,12,Velencia,7,7,7,6,51,41.753,7477326,45,11,01:46.3,203.277,1
23526,976,6/11/2017,Sainz,Toro_Rosso,55,15,Singapore,8,8,8,4,51,49.4,7484973,46,10,01:45.9,204.133,1
23527,976,6/11/2017,Alonso,Mclaren,14,19,Indianapolis,9,9,9,2,51,59.551,7495124,49,6,01:45.2,205.488,1
23528,976,6/11/2017,Wehrlein,Sauber,94,14,Monza,10,10,10,1,51,+1:29.093,7524666,46,15,01:47.1,201.743,1
23529,976,6/11/2017,Ericsson,Sauber,9,17,Shanghai,11,11,11,0,51,+1:31.794,7527367,45,16,01:47.2,201.619,1
23530,976,6/11/2017,Vandoorne,Mclaren,2,18,Interlagos,12,12,12,0,51,+1:32.160,7527733,45,13,01:46.6,202.636,1
23531,976,6/11/2017,Grosjean,Haas,8,16,Fuji,13,13,13,0,50,NaN,NaN,45,14,01:46.8,202.289,11
23532,976,6/11/2017,Raikkonen,Ferrari,7,3,Bahrain,14,14,14,0,46,NaN,NaN,44,7,01:45.5,204.76,34
23533,976,6/11/2017,Perez,Force_India,11,6,Monaco,NaN,R,15,0,39,NaN,NaN,37,8,01:45.6,204.67,136
23534,976,6/11/2017,Massa,Williams,19,9,Silverstone,NaN,R,16,0,25,NaN,NaN,10,17,01:47.3,201.33,22
23535,976,6/11/2017,Hulkenberg,Renault,27,13,Spa,NaN,R,17,0,24,NaN,NaN,9,19,01:48.5,199.111,3
23536,976,6/11/2017,Verstappen,Red_Bull,33,5,Istanbul,NaN,R,18,0,12,NaN,NaN,10,12,01:46.4,203.112,51
23537,976,6/11/2017,Kvyat,Toro_Rosso,26,11,Budapest,NaN,R,19,0,9,NaN,NaN,9,18,01:48.4,199.372,84
23538,976,6/11/2017,Palmer,Renault,30,20,nurburgring,NaN,R,20,0,7,NaN,NaN,5,20,01:51.7,193.518,131
23542,977,6/25/2017,Bottas,Mercedes,77,1,Melbourn,1,1,1,25,71,21:48.5,4908523,51,5,01:07.8,229.115,1
23543,977,6/25/2017,Vettel,Ferrari,5,2,Sepang,2,2,2,18,71,0.658,4909181,69,4,01:07.5,230.306,1
23544,977,6/25/2017,Riccardo,Red_Bull,3,4,Catalunya,3,3,3,15,71,6.012,4914535,69,2,01:07.4,230.491,1
23545,977,6/25/2017,Hamilton,Mercedes,44,8,France,4,4,4,12,71,7.43,4915953,69,1,01:07.4,230.597,1
23546,977,6/25/2017,Raikkonen,Ferrari,7,3,Bahrain,5,5,5,10,71,20.37,4928893,68,3,01:07.5,230.341,1
23547,977,6/25/2017,Grosjean,Haas,8,6,Monaco,6,6,6,8,71,+1:13.160,4981683,65,10,01:08.6,226.633,1
23548,977,6/25/2017,Perez,Force_India,11,7,Montreal,7,7,7,6,70,NaN,NaN,58,9,01:08.5,227.03,11
23549,977,6/25/2017,Ocon,Force_India,31,9,Silverstone,8,8,8,4,70,NaN,NaN,68,12,01:08.7,226.405,11
23550,977,6/25/2017,Massa,Williams,19,17,Shanghai,9,9,9,2,70,NaN,NaN,49,7,01:08.4,227.2,11
23551,977,6/25/2017,Stroll,Williams,18,18,Interlagos,10,10,10,1,70,NaN,NaN,67,13,01:08.8,226.017,11
23552,977,6/25/2017,Palmer,Renault,30,16,Fuji,11,11,11,0,70,NaN,NaN,64,11,01:08.7,226.428,11
23553,977,6/25/2017,Vandoorne,Mclaren,2,13,Spa,12,12,12,0,70,NaN,NaN,67,8,01:08.4,227.19,11
23554,977,6/25/2017,Hulkenberg,Renault,27,11,Budapest,13,13,13,0,70,NaN,NaN,64,14,01:09.0,225.146,11
23555,977,6/25/2017,Wehrlein,Sauber,94,20,nurburgring,14,14,14,0,70,NaN,NaN,60,16,01:09.2,224.502,11
23556,977,6/25/2017,Ericsson,Sauber,9,19,Indianapolis,15,15,15,0,69,NaN,NaN,56,17,01:09.3,224.363,12
23557,977,6/25/2017,Kvyat,Toro_Rosso,26,14,Monza,16,16,16,0,68,NaN,NaN,57,6,01:08.1,228.395,13
23558,977,6/25/2017,Sainz,Toro_Rosso,55,10,Hockenhein,NaN,R,17,0,44,NaN,NaN,42,15,01:09.1,224.798,5
23559,977,6/25/2017,Magnussen,Haas,20,15,Singapore,NaN,R,18,0,29,NaN,NaN,23,18,01:10.4,220.8,9
23560,977,6/25/2017,Alonso,Mclaren,14,12,Velencia,NaN,R,19,0,1,NaN,NaN,NaN,0,NaN,NaN,130
23561,977,6/25/2017,Verstappen,Red_Bull,33,5,Istanbul,NaN,R,20,0,0,NaN,NaN,NaN,0,NaN,NaN,130
23562,978,7/9/2017,Hamilton,Mercedes,44,1,Melbourn,1,1,1,25,51,21:27.4,4887430,48,1,01:30.6,234.025,1
23563,978,7/9/2017,Bottas,Mercedes,77,9,Silverstone,2,2,2,18,51,14.063,4901493,46,3,01:30.9,233.294,1
23564,978,7/9/2017,Raikkonen,Ferrari,7,2,Sepang,3,3,3,15,51,36.57,4924000,44,4,01:31.5,231.733,1
23565,978,7/9/2017,Verstappen,Red_Bull,33,4,Catalunya,4,4,4,12,51,52.125,4939555,51,2,01:30.7,233.878,1
23566,978,7/9/2017,Riccardo,Red_Bull,3,19,Indianapolis,5,5,5,10,51,+1:05.955,4953385,47,6,01:31.9,230.833,1
23567,978,7/9/2017,Hulkenberg,Renault,27,5,Istanbul,6,6,6,8,51,+1:08.109,4955539,43,8,01:32.6,229.08,1
23568,978,7/9/2017,Vettel,Ferrari,5,3,Bahrain,7,7,7,6,51,+1:33.989,4981419,38,5,01:31.9,230.838,1
23569,978,7/9/2017,Ocon,Force_India,31,7,Montreal,8,8,8,4,50,NaN,NaN,39,15,01:33.5,226.768,11
23570,978,7/9/2017,Perez,Force_India,11,6,Monaco,9,9,9,2,50,NaN,NaN,42,14,01:33.5,226.809,11
23571,978,7/9/2017,Massa,Williams,19,14,Monza,10,10,10,1,50,NaN,NaN,39,16,01:33.6,226.668,11
23572,978,7/9/2017,Vandoorne,Mclaren,2,8,France,11,11,11,0,50,NaN,NaN,43,13,01:33.5,226.906,11
23573,978,7/9/2017,Magnussen,Haas,20,16,Fuji,12,12,12,0,50,NaN,NaN,41,9,01:32.7,228.818,11
23574,978,7/9/2017,Grosjean,Haas,8,10,Hockenhein,13,13,13,0,50,NaN,NaN,45,7,01:32.3,229.793,11
23575,978,7/9/2017,Ericsson,Sauber,9,18,Interlagos,14,14,14,0,50,NaN,NaN,30,10,01:33.1,227.747,11
23576,978,7/9/2017,Kvyat,Toro_Rosso,26,12,Velencia,15,15,15,0,50,NaN,NaN,29,17,01:33.6,226.591,11
23577,978,7/9/2017,Stroll,Williams,18,15,Singapore,16,16,16,0,50,NaN,NaN,44,12,01:33.4,227.062,11
23578,978,7/9/2017,Wehrlein,Sauber,94,17,Shanghai,17,17,17,0,50,NaN,NaN,34,11,01:33.3,227.203,11
23579,978,7/9/2017,Alonso,Mclaren,14,20,nurburgring,NaN,R,18,0,32,NaN,NaN,22,18,01:34.3,224.983,131
23580,978,7/9/2017,Sainz,Toro_Rosso,55,13,Spa,NaN,R,19,0,0,NaN,NaN,NaN,0,NaN,NaN,130
23581,978,7/9/2017,Palmer,Renault,30,11,Budapest,NaN,R,20,0,0,NaN,NaN,NaN,0,NaN,NaN,9
23582,979,7/16/2017,Vettel,Ferrari,5,1,Melbourn,1,1,1,25,70,39:46.7,5986713,69,4,01:20.8,195.176,1
23583,979,7/16/2017,Raikkonen,Ferrari,7,2,Sepang,2,2,2,18,70,0.908,5987621,70,2,01:20.5,196.015,1
23584,979,7/16/2017,Bottas,Mercedes,77,3,Bahrain,3,3,3,15,70,12.462,5999175,68,6,01:21.2,194.198,1
23585,979,7/16/2017,Hamilton,Mercedes,44,4,Catalunya,4,4,4,12,70,12.885,5999598,66,5,01:20.8,195.149,1
23586,979,7/16/2017,Verstappen,Red_Bull,33,5,Istanbul,5,5,5,10,70,13.276,5999989,44,3,01:20.5,195.944,1
23587,979,7/16/2017,Alonso,Mclaren,14,7,Montreal,6,6,6,8,70,+1:11.223,6057936,69,1,01:20.2,196.697,1
23588,979,7/16/2017,Sainz,Toro_Rosso,55,9,Silverstone,7,7,7,6,69,NaN,NaN,67,11,01:21.9,192.639,11
23589,979,7/16/2017,Perez,Force_India,11,13,Spa,8,8,8,4,69,NaN,NaN,68,14,01:22.1,192.09,11
23590,979,7/16/2017,Ocon,Force_India,31,11,Budapest,9,9,9,2,69,NaN,NaN,60,15,01:22.4,191.33,11
23591,979,7/16/2017,Vandoorne,Mclaren,2,8,France,10,10,10,1,69,NaN,NaN,44,12,01:22.0,192.43,11
23592,979,7/16/2017,Kvyat,Toro_Rosso,26,16,Fuji,11,11,11,0,69,NaN,NaN,42,9,01:21.6,193.206,11
23593,979,7/16/2017,Palmer,Renault,30,10,Hockenhein,12,12,12,0,69,NaN,NaN,68,7,01:21.6,193.305,11
23594,979,7/16/2017,Magnussen,Haas,20,15,Singapore,13,13,13,0,69,NaN,NaN,67,13,01:22.1,192.102,11
23595,979,7/16/2017,Stroll,Williams,18,17,Shanghai,14,14,14,0,69,NaN,NaN,53,16,01:22.8,190.409,11
23596,979,7/16/2017,Wehrlein,Sauber,94,18,Interlagos,15,15,15,0,68,NaN,NaN,50,18,01:23.6,188.716,12
23597,979,7/16/2017,Ericsson,Sauber,9,20,nurburgring,16,16,16,0,68,NaN,NaN,66,10,01:21.8,192.92,12
23598,979,7/16/2017,Hulkenberg,Renault,27,12,Velencia,17,17,17,0,67,NaN,NaN,61,8,01:21.6,193.253,23
23599,979,7/16/2017,Resta,Williams,40,19,Indianapolis,NaN,R,18,0,60,NaN,NaN,49,17,01:23.2,189.466,44
23600,979,7/16/2017,Grosjean,Haas,8,14,Monza,NaN,R,19,0,20,NaN,NaN,19,19,01:24.7,186.201,61
23601,979,7/16/2017,Riccardo,Red_Bull,3,6,Monaco,NaN,R,20,0,0,NaN,NaN,NaN,0,NaN,NaN,4
23602,980,7/30/2017,Hamilton,Mercedes,44,1,Melbourn,1,1,1,25,44,24:42.8,5082820,35,2,01:46.6,236.526,1
23603,980,7/30/2017,Vettel,Ferrari,5,2,Sepang,2,2,2,18,44,2.358,5085178,41,1,01:46.6,236.583,1
23604,980,7/30/2017,Riccardo,Red_Bull,3,6,Monaco,3,3,3,15,44,10.791,5093611,44,3,01:47.5,234.445,1
23605,980,7/30/2017,Raikkonen,Ferrari,7,4,Catalunya,4,4,4,12,44,14.471,5097291,36,5,01:47.7,234.051,1
23606,980,7/30/2017,Bottas,Mercedes,77,3,Bahrain,5,5,5,10,44,16.456,5099276,37,4,01:47.7,234.071,1
23607,980,7/30/2017,Hulkenberg,Renault,27,7,Montreal,6,6,6,8,44,28.087,5110907,39,7,01:48.9,231.49,1
23608,980,7/30/2017,Grosjean,Haas,8,11,Budapest,7,7,7,6,44,31.553,5114373,37,8,01:49.1,231.14,1
23609,980,7/30/2017,Massa,Williams,19,16,Fuji,8,8,8,4,44,36.649,5119469,37,11,01:49.6,229.98,1
23610,980,7/30/2017,Ocon,Force_India,31,9,Silverstone,9,9,9,2,44,38.154,5120974,37,14,01:49.7,229.804,1
23611,980,7/30/2017,Sainz,Toro_Rosso,55,13,Spa,10,10,10,1,44,39.447,5122267,39,13,01:49.7,229.829,1
23612,980,7/30/2017,Stroll,Williams,18,15,Singapore,11,11,11,0,44,48.999,5131819,41,16,01:50.5,228.095,1
23613,980,7/30/2017,Kvyat,Toro_Rosso,26,19,Indianapolis,12,12,12,0,44,49.94,5132760,39,12,01:49.7,229.831,1
23614,980,7/30/2017,Palmer,Renault,30,14,Monza,13,13,13,0,44,53.239,5136059,44,10,01:49.3,230.725,1
23615,980,7/30/2017,Vandoorne,Mclaren,2,20,nurburgring,14,14,14,0,44,57.078,5139898,44,15,01:49.9,229.415,1
23616,980,7/30/2017,Magnussen,Haas,20,12,Velencia,15,15,15,0,44,+1:07.262,5150082,36,9,01:49.1,231.057,1
23617,980,7/30/2017,Ericsson,Sauber,9,17,Shanghai,16,16,16,0,44,+1:09.711,5152531,25,17,01:50.8,227.618,1
23618,980,7/30/2017,Perez,Force_India,11,8,France,17,17,17,0,42,NaN,NaN,27,6,01:48.3,232.819,6
23619,980,7/30/2017,Alonso,Mclaren,14,10,Hockenhein,NaN,R,18,0,25,NaN,NaN,12,19,01:51.7,225.692,5
23620,980,7/30/2017,Verstappen,Red_Bull,33,5,Istanbul,NaN,R,19,0,7,NaN,NaN,5,18,01:51.0,227.111,5
23621,980,7/30/2017,Wehrlein,Sauber,94,18,Interlagos,NaN,R,20,0,2,NaN,NaN,NaN,0,NaN,NaN,4
23622,981,8/27/2017,Hamilton,Mercedes,44,1,Melbourn,1,1,1,25,53,15:32.3,4532312,50,2,01:23.5,249.793,1
23623,981,8/27/2017,Bottas,Mercedes,77,4,Catalunya,2,2,2,18,53,4.471,4536783,53,3,01:23.5,249.095,1
23624,981,8/27/2017,Vettel,Ferrari,5,6,Monaco,3,3,3,15,53,36.317,4568629,51,4,01:23.9,248.576,1
23625,981,8/27/2017,Riccardo,Red_Bull,3,16,Fuji,4,4,4,12,53,40.335,4572647,49,1,01:23.4,250.174,1
23626,981,8/27/2017,Raikkonen,Ferrari,7,5,Istanbul,5,5,5,10,53,+1:00.082,4592394,43,8,01:25.1,245.194,1
23627,981,8/27/2017,Ocon,Force_India,31,3,Bahrain,6,6,6,8,53,+1:11.528,4603840,53,11,01:25.1,243.482,1
23628,981,8/27/2017,Stroll,Williams,18,2,Sepang,7,7,7,6,53,+1:14.156,4606468,51,10,01:25.6,243.559,1
23629,981,8/27/2017,Massa,Williams,19,7,Montreal,8,8,8,4,53,+1:14.834,4607146,30,9,01:25.5,243.981,1
23630,981,8/27/2017,Perez,Force_India,11,10,Hockenhein,9,9,9,2,53,+1:15.276,4607588,48,6,01:25.0,245.442,1
23631,981,8/27/2017,Verstappen,Red_Bull,33,13,Spa,10,10,10,1,52,NaN,NaN,48,5,01:24.4,247.238,11
23632,981,8/27/2017,Magnussen,Haas,20,9,Silverstone,11,11,11,0,52,NaN,NaN,48,15,01:26.0,242.393,11
23633,981,8/27/2017,Kvyat,Toro_Rosso,26,8,France,12,12,12,0,52,NaN,NaN,43,14,01:25.9,242.796,11
23634,981,8/27/2017,Hulkenberg,Renault,27,14,Monza,13,13,13,0,52,NaN,NaN,46,16,01:26.1,242.128,11
23635,981,8/27/2017,Sainz,Toro_Rosso,55,15,Singapore,14,14,14,0,52,NaN,NaN,46,17,01:26.2,241.906,11
23636,981,8/27/2017,Grosjean,Haas,8,20,nurburgring,15,15,15,0,52,NaN,NaN,48,7,01:25.0,245.292,11
23637,981,8/27/2017,Wehrlein,Sauber,94,12,Velencia,16,16,16,0,51,NaN,NaN,47,18,01:26.5,240.965,12
23638,981,8/27/2017,Alonso,Mclaren,14,19,Indianapolis,17,17,17,0,50,NaN,NaN,44,13,01:25.9,242.861,6
23639,981,8/27/2017,Ericsson,Sauber,9,11,Budapest,18,18,18,0,49,NaN,NaN,20,20,01:27.7,237.897,6
23640,981,8/27/2017,Vandoorne,Mclaren,2,18,Interlagos,NaN,R,19,0,33,NaN,NaN,30,19,01:26.9,239.953,5
23641,981,8/27/2017,Palmer,Renault,30,17,Shanghai,NaN,R,20,0,29,NaN,NaN,27,12,01:25.8,243.198,5
23642,982,9/3/2017,Hamilton,Mercedes,44,5,Istanbul,1,1,1,25,58,03:23.5,7403544,55,1,01:45.0,173.643,1
23643,982,9/3/2017,Riccardo,Red_Bull,3,3,Bahrain,2,2,2,18,58,4.507,7408051,57,2,01:45.3,173.16,1
23644,982,9/3/2017,Bottas,Mercedes,77,6,Monaco,3,3,3,15,58,8.8,7412344,54,3,01:45.4,172.989,1
23645,982,9/3/2017,Sainz,Toro_Rosso,55,10,Hockenhein,4,4,4,12,58,22.822,7426366,52,4,01:46.5,171.151,1
23646,982,9/3/2017,Perez,Force_India,11,12,Velencia,5,5,5,10,58,25.359,7428903,52,7,01:46.7,170.84,1
23647,982,9/3/2017,Palmer,Renault,30,11,Budapest,6,6,6,8,58,27.259,7430803,52,5,01:46.7,170.855,1
23648,982,9/3/2017,Vandoorne,Mclaren,2,9,Silverstone,7,7,7,6,58,30.388,7433932,57,6,01:46.7,170.855,1
23649,982,9/3/2017,Stroll,Williams,18,18,Interlagos,8,8,8,4,58,41.696,7445240,55,9,01:47.5,169.599,1
23650,982,9/3/2017,Grosjean,Haas,8,15,Singapore,9,9,9,2,58,43.282,7446826,54,11,01:47.6,169.402,1
23651,982,9/3/2017,Ocon,Force_India,31,14,Monza,10,10,10,1,58,44.795,7448339,52,12,01:47.7,169.339,1
23652,982,9/3/2017,Massa,Williams,19,17,Shanghai,11,11,11,0,58,46.536,7450080,58,8,01:47.1,170.323,1
23653,982,9/3/2017,Wehrlein,Sauber,94,19,Indianapolis,12,12,12,0,56,NaN,NaN,56,14,01:49.1,167.19,12
23654,982,9/3/2017,Magnussen,Haas,20,16,Fuji,NaN,R,13,0,50,NaN,NaN,44,10,01:47.6,169.484,5
23655,982,9/3/2017,Hulkenberg,Renault,27,7,Montreal,NaN,R,14,0,48,NaN,NaN,37,13,01:48.0,168.816,5
23656,982,9/3/2017,Ericsson,Sauber,9,20,nurburgring,NaN,R,15,0,35,NaN,NaN,35,15,01:52.5,162.085,3
23657,982,9/3/2017,Kvyat,Toro_Rosso,26,13,Spa,NaN,R,16,0,10,NaN,NaN,10,16,02:10.5,139.711,3
23658,982,9/3/2017,Alonso,Mclaren,14,8,France,NaN,R,17,0,8,NaN,NaN,6,17,02:13.6,136.503,130
23659,982,9/3/2017,Vettel,Ferrari,5,1,Melbourn,NaN,R,18,0,0,NaN,NaN,NaN,0,NaN,NaN,3
23660,982,9/3/2017,Verstappen,Red_Bull,33,2,Sepang,NaN,R,19,0,0,NaN,NaN,NaN,0,NaN,NaN,3
23661,982,9/3/2017,Raikkonen,Ferrari,7,4,Catalunya,NaN,R,20,0,0,NaN,NaN,NaN,0,NaN,NaN,3
23662,983,9/17/2017,Verstappen,Red_Bull,33,3,Bahrain,1,1,1,25,56,30:01.3,5401290,50,4,01:34.5,211.235,1
23663,983,9/17/2017,Hamilton,Mercedes,44,1,Melbourn,2,2,2,18,56,12.77,5414060,48,3,01:34.5,211.269,1
23664,983,9/17/2017,Riccardo,Red_Bull,3,4,Catalunya,3,3,3,15,56,22.519,5423809,55,5,01:34.8,210.56,1
23665,983,9/17/2017,Vettel,Ferrari,5,20,nurburgring,4,4,4,12,56,37.362,5438652,41,1,01:34.1,212.104,1
23666,983,9/17/2017,Bottas,Mercedes,77,5,Istanbul,5,5,5,10,56,56.021,5457311,44,6,01:35.3,209.424,1
23667,983,9/17/2017,Perez,Force_India,11,9,Silverstone,6,6,6,8,56,+1:18.630,5479920,32,7,01:35.6,208.751,1
23668,983,9/17/2017,Vandoorne,Mclaren,2,7,Montreal,7,7,7,6,55,NaN,NaN,49,9,01:35.9,208.012,11
23669,983,9/17/2017,Stroll,Williams,18,13,Spa,8,8,8,4,55,NaN,NaN,46,12,01:36.6,206.513,11
23670,983,9/17/2017,Massa,Williams,19,11,Budapest,9,9,9,2,55,NaN,NaN,44,14,01:36.9,205.838,11
23671,983,9/17/2017,Ocon,Force_India,31,6,Monaco,10,10,10,1,55,NaN,NaN,36,15,01:37.1,205.56,11
23672,983,9/17/2017,Alonso,Mclaren,14,10,Hockenhein,11,11,11,0,55,NaN,NaN,11,11,01:36.5,206.783,11
23673,983,9/17/2017,Magnussen,Haas,20,17,Shanghai,12,12,12,0,55,NaN,NaN,46,18,01:37.2,205.313,11
23674,983,9/17/2017,Grosjean,Haas,8,16,Fuji,13,13,13,0,55,NaN,NaN,49,8,01:35.8,208.305,11
23675,983,9/17/2017,Hartley,Toro_Rosso,10,15,Singapore,14,14,14,0,55,NaN,NaN,45,16,01:37.2,205.359,11
23676,983,9/17/2017,Palmer,Renault,30,12,Velencia,15,15,15,0,55,NaN,NaN,45,17,01:37.2,205.325,11
23677,983,9/17/2017,Hulkenberg,Renault,27,8,France,16,16,16,0,55,NaN,NaN,52,2,01:34.3,211.686,11
23678,983,9/17/2017,Wehrlein,Sauber,94,18,Interlagos,17,17,17,0,55,NaN,NaN,53,10,01:36.4,207.01,11
23679,983,9/17/2017,Ericsson,Sauber,9,19,Indianapolis,18,18,18,0,54,NaN,NaN,54,13,01:36.6,206.507,12
23680,983,9/17/2017,Sainz,Toro_Rosso,55,14,Monza,NaN,R,19,0,29,NaN,NaN,27,19,01:38.1,203.365,5
23681,983,9/17/2017,Raikkonen,Ferrari,7,0,Monza,NaN,R,20,0,0,NaN,NaN,NaN,0,NaN,NaN,84
23682,984,10/1/2017,Hamilton,Mercedes,44,1,Melbourn,1,1,1,25,53,27:31.2,5251194,43,6,01:33.8,222.917,1
23683,984,10/1/2017,Verstappen,Red_Bull,33,4,Catalunya,2,2,2,18,53,1.211,5252405,51,5,01:33.7,223.036,1
23684,984,10/1/2017,Riccardo,Red_Bull,3,3,Bahrain,3,3,3,15,53,9.679,5260873,52,3,01:33.7,223.122,1
23685,984,10/1/2017,Bottas,Mercedes,77,6,Monaco,4,4,4,12,53,10.58,5261774,50,1,01:33.1,224.439,1
23686,984,10/1/2017,Raikkonen,Ferrari,7,10,Hockenhein,5,5,5,10,53,32.622,5283816,50,2,01:33.2,224.364,1
23687,984,10/1/2017,Ocon,Force_India,31,5,Istanbul,6,6,6,8,53,+1:07.788,5318982,50,11,01:34.8,220.419,1
23688,984,10/1/2017,Perez,Force_India,11,7,Montreal,7,7,7,6,53,+1:11.424,5322618,23,10,01:34.7,220.649,1
23689,984,10/1/2017,Magnussen,Haas,20,12,Velencia,8,8,8,4,53,+1:28.953,5340147,50,13,01:35.3,219.274,1
23690,984,10/1/2017,Grosjean,Haas,8,13,Spa,9,9,9,2,53,+1:29.883,5341077,50,14,01:35.3,219.253,1
23691,984,10/1/2017,Massa,Williams,19,8,France,10,10,10,1,52,NaN,NaN,50,16,01:35.9,217.891,11
23692,984,10/1/2017,Alonso,Mclaren,14,20,nurburgring,11,11,11,0,52,NaN,NaN,45,12,01:35.1,219.797,11
23693,984,10/1/2017,Palmer,Renault,30,18,Interlagos,12,12,12,0,52,NaN,NaN,50,7,01:34.1,222.171,11
23694,984,10/1/2017,Hartley,Toro_Rosso,10,14,Monza,13,13,13,0,52,NaN,NaN,45,8,01:34.5,221.141,11
23695,984,10/1/2017,Vandoorne,Mclaren,2,9,Silverstone,14,14,14,0,52,NaN,NaN,49,4,01:33.7,223.05,11
23696,984,10/1/2017,Wehrlein,Sauber,94,17,Shanghai,15,15,15,0,51,NaN,NaN,27,17,01:36.4,216.791,12
23697,984,10/1/2017,Stroll,Williams,18,15,Singapore,NaN,R,16,0,45,NaN,NaN,37,9,01:34.5,221.106,36
23698,984,10/1/2017,Hulkenberg,Renault,27,11,Budapest,NaN,R,17,0,40,NaN,NaN,28,15,01:35.9,218.028,33
23699,984,10/1/2017,Ericsson,Sauber,9,16,Fuji,NaN,R,18,0,7,NaN,NaN,7,18,01:38.6,212.028,3
23700,984,10/1/2017,Vettel,Ferrari,5,2,Sepang,NaN,R,19,0,4,NaN,NaN,2,19,02:06.5,165.314,105
23701,984,10/1/2017,Sainz,Toro_Rosso,55,19,Indianapolis,NaN,R,20,0,0,NaN,NaN,NaN,0,NaN,NaN,3
23702,985,10/8/2017,Hamilton,Mercedes,44,1,Melbourn,1,1,1,25,56,33:51.0,5630991,48,5,01:38.8,200.927,1
23703,985,10/8/2017,Vettel,Ferrari,5,2,Sepang,2,2,2,18,56,10.143,5641134,51,1,01:37.8,203.003,1
23704,985,10/8/2017,Raikkonen,Ferrari,7,5,Istanbul,3,3,3,15,56,15.779,5646770,42,6,01:38.8,200.86,1
23705,985,10/8/2017,Verstappen,Red_Bull,33,16,Fuji,4,4,4,12,56,16.768,5647759,39,4,01:38.1,202.394,1
23706,985,10/8/2017,Bottas,Mercedes,77,3,Bahrain,5,5,5,10,56,34.967,5665958,54,2,01:37.8,203.001,1
23707,985,10/8/2017,Ocon,Force_India,31,6,Monaco,6,6,6,8,56,+1:30.980,5721971,53,13,01:40.5,197.482,1
23708,985,10/8/2017,Sainz,Renault,55,7,Montreal,7,7,7,6,56,+1:32.944,5723935,43,12,01:40.5,197.555,1
23709,985,10/8/2017,Perez,Force_India,11,9,Silverstone,8,8,8,4,55,NaN,NaN,14,14,01:40.9,196.793,11
23710,985,10/8/2017,Massa,Williams,19,10,Hockenhein,9,9,9,2,55,NaN,NaN,36,10,01:40.1,198.208,11
23711,985,10/8/2017,Kvyat,Toro_Rosso,26,11,Budapest,10,10,10,1,55,NaN,NaN,19,15,01:41.0,196.559,11
23712,985,10/8/2017,Stroll,Williams,18,15,Singapore,11,11,11,0,55,NaN,NaN,38,7,01:39.7,199.133,11
23713,985,10/8/2017,Vandoorne,Mclaren,2,20,nurburgring,12,12,12,0,55,NaN,NaN,27,11,01:40.3,197.777,11
23714,985,10/8/2017,Leclerc,Toro_Rosso,39,19,Indianapolis,13,13,13,0,55,NaN,NaN,47,8,01:40.0,198.509,11
23715,985,10/8/2017,Grosjean,Haas,8,12,Velencia,14,14,14,0,55,NaN,NaN,36,17,01:41.3,196,11
23716,985,10/8/2017,Ericsson,Sauber,9,13,Spa,15,15,15,0,55,NaN,NaN,42,16,01:41.0,196.423,11
23717,985,10/8/2017,Magnussen,Haas,20,17,Shanghai,16,16,16,0,55,NaN,NaN,51,3,01:37.9,202.739,11
23718,985,10/8/2017,Alonso,Mclaren,14,8,France,NaN,R,17,0,24,NaN,NaN,21,18,01:41.5,195.463,5
23719,985,10/8/2017,Riccardo,Red_Bull,3,4,Catalunya,NaN,R,18,0,14,NaN,NaN,14,9,01:40.1,198.265,5
23720,985,10/8/2017,Wehrlein,Sauber,94,14,Monza,NaN,R,19,0,5,NaN,NaN,2,20,01:47.1,185.357,4
23721,985,10/8/2017,Hulkenberg,Renault,27,18,Interlagos,NaN,R,20,0,3,NaN,NaN,2,19,01:44.3,190.34,5
23722,986,10/22/2017,Verstappen,Red_Bull,33,2,Sepang,1,1,1,25,71,36:26.6,5786552,65,2,01:18.9,196.4,1
23723,986,10/22/2017,Bottas,Mercedes,77,4,Catalunya,2,2,2,18,71,19.678,5806230,70,3,01:19.4,195.207,1
23724,986,10/22/2017,Raikkonen,Ferrari,7,5,Istanbul,3,3,3,15,71,54.007,5840559,59,6,01:20.1,193.549,1
23725,986,10/22/2017,Vettel,Ferrari,5,1,Melbourn,4,4,4,12,71,+1:10.078,5856630,68,1,01:18.8,196.666,1
23726,986,10/22/2017,Ocon,Force_India,31,6,Monaco,5,5,5,10,70,NaN,NaN,67,9,01:20.9,191.416,11
23727,986,10/22/2017,Stroll,Williams,18,11,Budapest,6,6,6,8,70,NaN,NaN,53,12,01:21.1,191.142,11
23728,986,10/22/2017,Perez,Force_India,11,9,Silverstone,7,7,7,6,70,NaN,NaN,54,4,01:19.9,193.852,11
